Label	Power	Voltage	Voltage(2)	Temp	Temp(2)	Voltage(3)
Units	V	µmol/m2s	ppm	deg C	deg C	ppt
20.06.2018 01:43:45	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:43:50	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:43:55	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:44:00	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:44:05	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:44:10	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:44:15	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:44:20	8,7	#-INF	-9,0	#NAN	26,0	-0,2
20.06.2018 01:44:25	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:44:30	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:44:35	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:44:40	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:44:45	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:44:50	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:44:55	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:45:00	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:45:05	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:45:10	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:45:15	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:45:20	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:45:25	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:45:30	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:45:35	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:45:40	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:45:45	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:45:50	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:45:55	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:46:00	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:46:05	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:46:10	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:46:15	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:46:20	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:46:25	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:46:30	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:46:35	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:46:40	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:46:45	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:46:50	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:46:55	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:47:00	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:47:05	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:47:10	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:47:15	8,7	#-INF	-9,0	#NAN	26,0	-0,2
20.06.2018 01:47:20	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:47:25	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:47:30	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:47:35	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:47:40	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:47:45	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:47:50	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:47:55	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:48:00	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:48:05	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:48:10	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:48:15	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:48:20	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:48:25	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:48:30	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:48:35	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:48:40	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:48:45	8,7	#-INF	-8,9	#NAN	26,0	-0,2
